Identifiant_Accident,date,Annee_Accident,Mois_Accident,Jour_Accident,Heure_Minutes_Accident,Departement,Commune,Latitude,Longitude,Localisation,Intersection,Categorie_Route,Régime_Circulation,Amenagement_Infrastructure,Situation_Accident,coord,Metropole
201200035394,2012-01-24,2012,janvier,mardi,1900-01-01 18:30:00,67,67447,0.0,0.0,En agglomération,Hors intersection,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
201200035401,2012-02-01,2012,février,mercredi,1900-01-01 16:15:00,67,67482,0.0,0.0,En agglomération,Hors intersection,Voie Communales,A sens unique,Aucun,Sur piste cyclable,"0.0, 0.0",Strasbourg
201200035404,2012-02-07,2012,février,mardi,1900-01-01 14:50:00,67,67482,0.0,0.0,En agglomération,Hors intersection,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
201200035407,2012-02-08,2012,février,mercredi,1900-01-01 19:50:00,67,67482,0.0,0.0,En agglomération,Hors intersection,Voie Communales,A chaussées séparées,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
201200035409,2012-02-11,2012,février,samedi,1900-01-01 16:50:00,67,67482,0.0,0.0,En agglomération,Hors intersection,Voie Communales,A sens unique,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
201200035410,2012-02-12,2012,février,dimanche,1900-01-01 11:20:00,67,67482,0.0,0.0,En agglomération,Intersection en X,Voie Communales,Voies d’affectation variable,Zone piétonne,Sur chaussée,"0.0, 0.0",Strasbourg
201200035412,2012-02-14,2012,février,mardi,1900-01-01 19:45:00,67,67218,0.0,0.0,En agglomération,Intersection en X,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
201200035415,2012-02-15,2012,février,mercredi,1900-01-01 18:10:00,67,67482,0.0,0.0,En agglomération,Intersection en X,Voie Communales,Bidirectionnelle,Aucun,Sur piste cyclable,"0.0, 0.0",Strasbourg
201200035419,2012-02-17,2012,février,vendredi,1900-01-01 18:50:00,67,67482,0.0,0.0,En agglomération,Hors intersection,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
201200035420,2012-02-19,2012,février,dimanche,1900-01-01 21:50:00,67,67482,0.0,0.0,En agglomération,Intersection en T,Voie Communales,A sens unique,Aucun,Sur piste cyclable,"0.0, 0.0",Strasbourg
201200035423,2012-02-21,2012,février,mardi,1900-01-01 16:50:00,67,67482,0.0,0.0,En agglomération,Hors intersection,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
201200035424,2012-02-22,2012,février,mercredi,1900-01-01 12:05:00,67,67482,0.0,0.0,En agglomération,Hors intersection,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
201200035433,2012-03-05,2012,mars,lundi,1900-01-01 23:20:00,67,67482,0.0,0.0,En agglomération,Hors intersection,Voie Communales,A chaussées séparées,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
201200035437,2012-03-07,2012,mars,mercredi,,67,67482,0.0,0.0,En agglomération,Intersection en X,Voie Communales,Voies d’affectation variable,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
201200035438,2012-03-08,2012,mars,jeudi,1900-01-01 16:10:00,67,67482,0.0,0.0,En agglomération,Intersection en X,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
201200035439,2012-03-08,2012,mars,jeudi,1900-01-01 18:55:00,67,67267,0.0,0.0,En agglomération,Intersection en T,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
201200035444,2012-03-12,2012,mars,lundi,1900-01-01 14:15:00,67,67043,0.0,0.0,En agglomération,Intersection en T,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
201200035446,2012-03-14,2012,mars,mercredi,1900-01-01 17:40:00,67,67482,0.0,0.0,En agglomération,Hors intersection,Voie Communales,Bidirectionnelle,Aucun,Aucun,"0.0, 0.0",Strasbourg
201200035448,2012-03-15,2012,mars,jeudi,,67,67482,0.0,0.0,En agglomération,Hors intersection,Voie Communales,A sens unique,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
201200035458,2012-03-20,2012,mars,mardi,1900-01-01 17:10:00,67,67482,0.0,0.0,En agglomération,Hors intersection,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
201200035465,2012-03-26,2012,mars,lundi,1900-01-01 18:20:00,67,67482,0.0,0.0,En agglomération,Hors intersection,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
201200035468,2012-03-27,2012,mars,mardi,1900-01-01 16:50:00,67,67043,0.0,0.0,En agglomération,Hors intersection,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
201200035471,2012-03-28,2012,mars,mercredi,1900-01-01 20:25:00,67,67482,0.0,0.0,En agglomération,Hors intersection,Voie Communales,A chaussées séparées,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
201200035473,2012-03-30,2012,mars,vendredi,1900-01-01 15:30:00,67,67482,0.0,0.0,En agglomération,Intersection en X,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
201200035475,2012-04-02,2012,avril,lundi,1900-01-01 14:55:00,67,67482,0.0,0.0,En agglomération,Hors intersection,Voie Communales,Bidirectionnelle,Aucun,Sur piste cyclable,"0.0, 0.0",Strasbourg
201200035476,2012-04-04,2012,avril,mercredi,1900-01-01 18:30:00,67,67218,0.0,0.0,En agglomération,Hors intersection,Voie Communales,Bidirectionnelle,Aucun,Sur piste cyclable,"0.0, 0.0",Strasbourg
201200035478,2012-04-05,2012,avril,jeudi,1900-01-01 15:30:00,67,67482,0.0,0.0,En agglomération,Intersection en X,Voie Communales,A sens unique,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
201200035482,2012-04-08,2012,avril,dimanche,1900-01-01 18:00:00,67,67218,0.0,0.0,En agglomération,Intersection en T,Route Départementale,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
201200035486,2012-04-10,2012,avril,mardi,1900-01-01 12:05:00,67,67218,0.0,0.0,En agglomération,Intersection en X,Route Départementale,A sens unique,Pont - autopont,Sur chaussée,"0.0, 0.0",Strasbourg
201200035488,2012-04-10,2012,avril,mardi,1900-01-01 17:20:00,67,67482,0.0,0.0,En agglomération,Intersection en T,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
201200035495,2012-04-17,2012,avril,mardi,,67,67482,0.0,0.0,En agglomération,Intersection en T,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
201200035498,2012-04-19,2012,avril,jeudi,1900-01-01 17:00:00,67,67447,0.0,0.0,En agglomération,Intersection en X,Route Départementale,Bidirectionnelle,Aucun,Aucun,"0.0, 0.0",Strasbourg
201200035500,2012-04-20,2012,avril,vendredi,,67,67447,0.0,0.0,En agglomération,Intersection en X,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
201200035510,2012-04-27,2012,avril,vendredi,1900-01-01 10:43:00,67,67043,0.0,0.0,En agglomération,Hors intersection,Voie Communales,A sens unique,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
201200035511,2012-04-27,2012,avril,vendredi,1900-01-01 12:00:00,67,67482,0.0,0.0,En agglomération,Intersection en X,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
201200035514,2012-04-27,2012,avril,vendredi,1900-01-01 15:53:00,67,67482,0.0,0.0,En agglomération,Hors intersection,Voie Communales,A chaussées séparées,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
201200035515,2012-04-28,2012,avril,samedi,,67,67043,0.0,0.0,En agglomération,Hors intersection,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
201200035517,2012-04-30,2012,avril,lundi,,67,67482,0.0,0.0,En agglomération,Intersection en T,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
201200035523,2012-05-04,2012,mai,vendredi,,67,67482,0.0,0.0,En agglomération,Intersection en X,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
201200035528,2012-05-07,2012,mai,lundi,1900-01-01 17:50:00,67,67482,0.0,0.0,En agglomération,Hors intersection,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
201200035530,2012-05-08,2012,mai,mardi,1900-01-01 18:45:00,67,67482,0.0,0.0,En agglomération,Intersection en T,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
201200035533,2012-05-11,2012,mai,vendredi,1900-01-01 22:00:00,67,67482,0.0,0.0,En agglomération,Intersection en T,Voie Communales,A sens unique,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
201200035534,2012-05-13,2012,mai,dimanche,1900-01-01 16:00:00,67,67482,0.0,0.0,En agglomération,Hors intersection,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
201200035536,2012-05-13,2012,mai,dimanche,1900-01-01 16:45:00,67,67482,0.0,0.0,En agglomération,Hors intersection,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
201200035541,2012-05-15,2012,mai,mardi,1900-01-01 11:15:00,67,67482,0.0,0.0,En agglomération,Intersection à plus de 4 branches,Voie Communales,A sens unique,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
201200035547,2012-05-19,2012,mai,samedi,,67,67482,0.0,0.0,En agglomération,Intersection en X,Voie Communales,A sens unique,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
201200035550,2012-05-20,2012,mai,dimanche,1900-01-01 11:20:00,67,67482,0.0,0.0,En agglomération,Intersection en X,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
201200035556,2012-05-22,2012,mai,mardi,1900-01-01 17:22:00,67,67482,0.0,0.0,En agglomération,Intersection en T,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
201200035559,2012-05-24,2012,mai,jeudi,1900-01-01 15:05:00,67,67482,0.0,0.0,En agglomération,Intersection en T,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
201200035562,2012-05-25,2012,mai,vendredi,1900-01-01 20:15:00,67,67482,0.0,0.0,En agglomération,Hors intersection,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
201200035570,2012-06-01,2012,juin,vendredi,1900-01-01 23:45:00,67,67482,0.0,0.0,En agglomération,Hors intersection,Voie Communales,Voies d’affectation variable,Aucun,Sur piste cyclable,"0.0, 0.0",Strasbourg
201200035571,2012-06-02,2012,juin,samedi,1900-01-01 13:26:00,67,67482,0.0,0.0,En agglomération,Intersection en X,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
201200035572,2012-06-02,2012,juin,samedi,1900-01-01 17:50:00,67,67482,0.0,0.0,En agglomération,Hors intersection,Voie Communales,Bidirectionnelle,Aucun,Sur piste cyclable,"0.0, 0.0",Strasbourg
201200035574,2012-06-03,2012,juin,dimanche,1900-01-01 18:45:00,67,67482,0.0,0.0,En agglomération,Intersection en X,Voie Communales,A chaussées séparées,Aucun,Sur trottoir,"0.0, 0.0",Strasbourg
201200035576,2012-06-05,2012,juin,mardi,1900-01-01 15:35:00,67,67482,0.0,0.0,En agglomération,Intersection en T,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
201200035578,2012-06-07,2012,juin,jeudi,,67,67482,0.0,0.0,En agglomération,Hors intersection,Voie Communales,Bidirectionnelle,Aucun,Sur piste cyclable,"0.0, 0.0",Strasbourg
201200035579,2012-06-07,2012,juin,jeudi,1900-01-01 13:00:00,67,67482,0.0,0.0,En agglomération,Hors intersection,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
201200035580,2012-06-09,2012,juin,samedi,1900-01-01 15:00:00,67,67482,0.0,0.0,En agglomération,Intersection en X,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
201200035581,2012-06-10,2012,juin,dimanche,1900-01-01 12:55:00,67,67482,0.0,0.0,En agglomération,Hors intersection,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
201200035588,2012-06-12,2012,juin,mardi,1900-01-01 23:10:00,67,67447,0.0,0.0,En agglomération,Hors intersection,Voie Communales,A sens unique,Aucun,Sur piste cyclable,"0.0, 0.0",Strasbourg
201200035590,2012-06-13,2012,juin,mercredi,,67,67482,0.0,0.0,En agglomération,Hors intersection,Voie Communales,A chaussées séparées,Aucun,Sur piste cyclable,"0.0, 0.0",Strasbourg
201200035592,2012-06-14,2012,juin,jeudi,1900-01-01 14:35:00,67,67482,0.0,0.0,En agglomération,Hors intersection,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
201200035602,2012-06-23,2012,juin,samedi,1900-01-01 14:40:00,67,67482,0.0,0.0,En agglomération,Hors intersection,Voie Communales,Voies d’affectation variable,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
201200035607,2012-06-26,2012,juin,mardi,,67,67482,0.0,0.0,En agglomération,Hors intersection,Voie Communales,Bidirectionnelle,Aucun,Sur piste cyclable,"0.0, 0.0",Strasbourg
201200035610,2012-06-28,2012,juin,jeudi,1900-01-01 17:00:00,67,67482,0.0,0.0,En agglomération,Intersection en X,Voie Communales,A sens unique,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
201200035615,2012-07-01,2012,juillet,dimanche,1900-01-01 17:30:00,67,67482,0.0,0.0,En agglomération,Intersection en T,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
201200035616,2012-07-02,2012,juillet,lundi,1900-01-01 14:10:00,67,67482,0.0,0.0,En agglomération,Hors intersection,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
201200035620,2012-07-05,2012,juillet,jeudi,1900-01-01 13:00:00,67,67482,0.0,0.0,En agglomération,Hors intersection,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
201200035624,2012-07-09,2012,juillet,lundi,1900-01-01 16:10:00,67,67482,0.0,0.0,En agglomération,Hors intersection,Voie Communales,Bidirectionnelle,Aucun,Sur piste cyclable,"0.0, 0.0",Strasbourg
201200035627,2012-07-12,2012,juillet,jeudi,1900-01-01 14:00:00,67,67482,0.0,0.0,En agglomération,Hors intersection,Voie Communales,Bidirectionnelle,Pont - autopont,Sur chaussée,"0.0, 0.0",Strasbourg
201200035631,2012-07-18,2012,juillet,mercredi,1900-01-01 19:00:00,67,67482,0.0,0.0,Hors agglomération,Intersection en Y,Voie Communales,Voies d’affectation variable,Pont - autopont,Sur chaussée,"0.0, 0.0",Strasbourg
201200035632,2012-07-18,2012,juillet,mercredi,1900-01-01 19:40:00,67,67482,0.0,0.0,En agglomération,Hors intersection,Voie Communales,A sens unique,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
201200035636,2012-07-21,2012,juillet,samedi,1900-01-01 10:00:00,67,67482,0.0,0.0,En agglomération,Intersection en T,Voie Communales,A sens unique,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
201200035637,2012-07-21,2012,juillet,samedi,1900-01-01 16:45:00,67,67482,0.0,0.0,En agglomération,Hors intersection,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
201200035638,2012-07-21,2012,juillet,samedi,1900-01-01 23:00:00,67,67482,0.0,0.0,En agglomération,Intersection en T,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
201200035644,2012-07-27,2012,juillet,vendredi,1900-01-01 10:36:00,67,67482,0.0,0.0,En agglomération,Hors intersection,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
201200035645,2012-07-30,2012,juillet,lundi,1900-01-01 14:00:00,67,67482,0.0,0.0,En agglomération,Hors intersection,Voie Communales,A sens unique,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
201200035647,2012-07-31,2012,juillet,mardi,1900-01-01 20:00:00,67,67482,0.0,0.0,En agglomération,Intersection en X,Voie Communales,Bidirectionnelle,Voie ferrée,Sur chaussée,"0.0, 0.0",Strasbourg
201200035650,2012-08-02,2012,août,jeudi,1900-01-01 10:10:00,67,67447,0.0,0.0,En agglomération,Intersection en X,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
201200035659,2012-08-09,2012,août,jeudi,1900-01-01 15:45:00,67,67204,0.0,0.0,En agglomération,Intersection en T,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
201200035661,2012-08-12,2012,août,dimanche,1900-01-01 23:01:00,67,67482,0.0,0.0,En agglomération,Hors intersection,Voie Communales,Bidirectionnelle,Aucun,Sur piste cyclable,"0.0, 0.0",Strasbourg
201200035674,2012-08-22,2012,août,mercredi,1900-01-01 14:25:00,67,67482,0.0,0.0,En agglomération,Hors intersection,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
201200035676,2012-08-24,2012,août,vendredi,1900-01-01 18:15:00,67,67482,0.0,0.0,En agglomération,Hors intersection,Voie Communales,A sens unique,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
201200035681,2012-08-27,2012,août,lundi,1900-01-01 16:45:00,67,67482,0.0,0.0,En agglomération,Intersection en T,Voie Communales,A sens unique,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
201200035683,2012-08-30,2012,août,jeudi,1900-01-01 16:35:00,67,67482,0.0,0.0,En agglomération,Hors intersection,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
201200035687,2012-08-31,2012,août,vendredi,1900-01-01 19:30:00,67,67043,0.0,0.0,En agglomération,Intersection en T,Voie Communales,A sens unique,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
201200035698,2012-09-05,2012,septembre,mercredi,1900-01-01 13:40:00,67,67218,0.0,0.0,En agglomération,Hors intersection,Voie Communales,Bidirectionnelle,Aucun,Sur piste cyclable,"0.0, 0.0",Strasbourg
201200035700,2012-09-05,2012,septembre,mercredi,1900-01-01 17:15:00,67,67365,0.0,0.0,En agglomération,Hors intersection,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
201200035701,2012-09-07,2012,septembre,vendredi,1900-01-01 11:30:00,67,67447,0.0,0.0,En agglomération,Intersection en T,Voie Communales,Bidirectionnelle,Carrefour aménagé,Sur chaussée,"0.0, 0.0",Strasbourg
201200035711,2012-09-15,2012,septembre,samedi,1900-01-01 13:59:00,67,67482,0.0,0.0,En agglomération,Intersection en X,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
201200035716,2012-09-17,2012,septembre,lundi,1900-01-01 14:30:00,67,67482,0.0,0.0,En agglomération,Hors intersection,Voie Communales,A sens unique,Aucun,Sur piste cyclable,"0.0, 0.0",Strasbourg
201200035717,2012-09-17,2012,septembre,lundi,1900-01-01 18:10:00,67,67482,0.0,0.0,En agglomération,Hors intersection,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
201200035721,2012-09-21,2012,septembre,vendredi,,67,67482,0.0,0.0,En agglomération,Intersection en X,Voie Communales,Bidirectionnelle,Carrefour aménagé,Sur chaussée,"0.0, 0.0",Strasbourg
201200035722,2012-09-22,2012,septembre,samedi,1900-01-01 10:30:00,67,67218,0.0,0.0,En agglomération,Hors intersection,Voie Communales,A sens unique,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
201200035725,2012-09-25,2012,septembre,mardi,,67,67482,0.0,0.0,En agglomération,Intersection en X,Voie Communales,Bidirectionnelle,Pont - autopont,Sur chaussée,"0.0, 0.0",Strasbourg
201200035728,2012-09-27,2012,septembre,jeudi,,67,67482,0.0,0.0,En agglomération,Hors intersection,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
201200035729,2012-09-27,2012,septembre,jeudi,1900-01-01 18:00:00,67,67447,0.0,0.0,En agglomération,Intersection en X,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
201200035731,2012-09-27,2012,septembre,jeudi,1900-01-01 18:00:00,67,67482,0.0,0.0,En agglomération,Intersection en T,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
201200035735,2012-09-30,2012,septembre,dimanche,1900-01-01 11:40:00,67,67482,0.0,0.0,En agglomération,Intersection en X,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
201200035736,2012-10-02,2012,octobre,mardi,1900-01-01 17:20:00,67,67482,0.0,0.0,En agglomération,Intersection en X,Voie Communales,A chaussées séparées,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
201200035739,2012-10-02,2012,octobre,mardi,1900-01-01 18:30:00,67,67218,0.0,0.0,En agglomération,Giratoire,Voie Communales,Bidirectionnelle,Carrefour aménagé,Sur chaussée,"0.0, 0.0",Strasbourg
201200035740,2012-10-03,2012,octobre,mercredi,1900-01-01 11:30:00,67,67482,0.0,0.0,En agglomération,Intersection en X,Voie Communales,Bidirectionnelle,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
201200035741,2012-10-03,2012,octobre,mercredi,1900-01-01 16:05:00,67,67482,0.0,0.0,En agglomération,Intersection en X,Voie Communales,A chaussées séparées,Aucun,Sur chaussée,"0.0, 0.0",Strasbourg
