id,coord,annee_maj,categorie,geometrie,longitude,latitude,code_postal
1772,"45.2353,5.68307",2016-01-01,velononamenage,"{""type"":""LineString"",""coordinates"":[[5.68307,45.2353],[5.68272,45.23505],[5.68199,45.23456],[5.68174,45.23441],[5.68145,45.23411],[5.68123,45.23388],[5.68078,45.23352],[5.6807,45.23337],[5.68075,45.23317],[5.68066,45.23301],[5.6797,45.23271],[5.67932,45.23254]]}",45.2353,5.68307,38
1773,"45.18152,5.78806",2016-01-01,velononamenage,"{""type"":""LineString"",""coordinates"":[[5.78806,45.18152],[5.78915,45.18157]]}",45.18152,5.78806,38
1584,"45.21706,5.65723",2018-01-01,velononamenage,"{""type"":""LineString"",""coordinates"":[[5.65723,45.21706],[5.65721,45.21709],[5.65717,45.21711],[5.65713,45.21711]]}",45.21706,5.65723,38
1760,"45.18448,5.78353",,velononamenage,"{""type"":""LineString"",""coordinates"":[[5.78353,45.18448],[5.78353,45.18448],[5.78353,45.18448],[5.78353,45.18448],[5.78352,45.18448],[5.78352,45.18448],[5.78352,45.18448],[5.78352,45.18448],[5.78352,45.18448],[5.78351,45.18448],[5.78351,45.18448],[5.78351,45.18448],[5.78351,45.18448],[5.78351,45.18448],[5.78351,45.18448],[5.7835,45.18448],[5.7835,45.18448],[5.7835,45.18448],[5.7835,45.18448],[5.7835,45.18448],[5.78349,45.18448],[5.78349,45.18448],[5.78349,45.18448],[5.78349,45.18448],[5.78349,45.18448],[5.78349,45.18448],[5.78348,45.18448],[5.78348,45.18448],[5.78348,45.18448],[5.78348,45.18448],[5.78348,45.18448],[5.78348,45.18448],[5.78347,45.18447],[5.78347,45.18447],[5.78347,45.18447],[5.78347,45.18447],[5.78347,45.18447],[5.78347,45.18447],[5.78346,45.18447],[5.78346,45.18447],[5.78346,45.18447],[5.78346,45.18447],[5.78346,45.18447],[5.78346,45.18447],[5.78346,45.18447],[5.78345,45.18447],[5.78345,45.18447],[5.78345,45.18446],[5.78345,45.18446],[5.78345,45.18446],[5.78345,45.18446],[5.78345,45.18446],[5.78344,45.18446],[5.78344,45.18446],[5.78344,45.18446],[5.78344,45.18446],[5.78344,45.18446],[5.78344,45.18446],[5.78344,45.18445],[5.78344,45.18445],[5.78343,45.18445],[5.78343,45.18445],[5.78343,45.18445],[5.78343,45.18445],[5.78343,45.18445],[5.78343,45.18445],[5.78343,45.18445],[5.78343,45.18444],[5.78343,45.18444],[5.78343,45.18444],[5.78342,45.18444],[5.78342,45.18444],[5.78342,45.18444],[5.78342,45.18444],[5.78342,45.18444],[5.78342,45.18444],[5.78342,45.18443],[5.78342,45.18443],[5.78342,45.18443],[5.78342,45.18443],[5.78342,45.18443],[5.78342,45.18443],[5.78342,45.18443],[5.78342,45.18443],[5.78342,45.18442],[5.78342,45.18442],[5.78341,45.18442],[5.78341,45.18442],[5.78341,45.18442],[5.78341,45.18442],[5.78341,45.18442],[5.78341,45.18442],[5.78341,45.18441],[5.78341,45.18441],[5.78341,45.18441],[5.78341,45.18441],[5.78341,45.18441],[5.78341,45.18441],[5.78341,45.18441],[5.78341,45.18441],[5.78341,45.1844],[5.78341,45.1844],[5.78341,45.1844],[5.78341,45.1844],[5.78341,45.1844],[5.78341,45.1844],[5.78341,45.1844],[5.78341,45.1844],[5.78341,45.18439],[5.78341,45.18439],[5.78342,45.18439],[5.78342,45.18439],[5.78342,45.18439],[5.78342,45.18439],[5.78342,45.18439],[5.78342,45.18439],[5.78342,45.18438],[5.78342,45.18438],[5.78342,45.18438],[5.78342,45.18438],[5.78342,45.18438],[5.78342,45.18438],[5.78342,45.18438],[5.78342,45.18438],[5.78342,45.18437],[5.78342,45.18437],[5.78343,45.18437],[5.78343,45.18437],[5.78343,45.18437],[5.78343,45.18437],[5.78343,45.18437],[5.78343,45.18437],[5.78343,45.18437],[5.78343,45.18436],[5.78343,45.18436],[5.78343,45.18436],[5.78344,45.18436],[5.78344,45.18436],[5.78344,45.18436],[5.78344,45.18436],[5.78344,45.18436],[5.78344,45.18436],[5.78344,45.18436],[5.78344,45.18435],[5.78345,45.18435],[5.78345,45.18435],[5.78345,45.18435],[5.78345,45.18435],[5.78345,45.18435],[5.78345,45.18435],[5.78345,45.18435],[5.78346,45.18435],[5.78346,45.18435],[5.78346,45.18435],[5.78346,45.18435],[5.78346,45.18434],[5.78346,45.18434],[5.78346,45.18434],[5.78347,45.18434],[5.78347,45.18434],[5.78347,45.18434],[5.78347,45.18434],[5.78347,45.18434],[5.78347,45.18434],[5.78348,45.18434],[5.78348,45.18434],[5.78348,45.18434],[5.78348,45.18434],[5.78348,45.18434],[5.78348,45.18434],[5.78349,45.18434],[5.78349,45.18434],[5.78349,45.18434],[5.78349,45.18434],[5.78349,45.18434],[5.78349,45.18434],[5.7835,45.18433],[5.7835,45.18433],[5.7835,45.18433],[5.7835,45.18433],[5.7835,45.18433],[5.78351,45.18433],[5.78351,45.18433],[5.78351,45.18433],[5.78351,45.18433],[5.78351,45.18433],[5.78351,45.18433],[5.78352,45.18433],[5.78352,45.18433],[5.78352,45.18433],[5.78352,45.18433],[5.78352,45.18433],[5.78353,45.18433],[5.78353,45.18433],[5.78353,45.18433],[5.78353,45.18433],[5.78353,45.18433],[5.78353,45.18433],[5.78354,45.18433],[5.78354,45.18433],[5.78354,45.18434],[5.78354,45.18434],[5.78354,45.18434],[5.78355,45.18434],[5.78355,45.18434],[5.78355,45.18434],[5.78355,45.18434],[5.78355,45.18434],[5.78355,45.18434],[5.78356,45.18434],[5.78356,45.18434],[5.78356,45.18434],[5.78356,45.18434],[5.78356,45.18434],[5.78356,45.18434],[5.78357,45.18434],[5.78357,45.18434],[5.78357,45.18434],[5.78357,45.18434],[5.78357,45.18434],[5.78357,45.18434],[5.78357,45.18435],[5.78358,45.18435],[5.78358,45.18435],[5.78358,45.18435],[5.78358,45.18435],[5.78358,45.18435],[5.78358,45.18435],[5.78359,45.18435],[5.78359,45.18435],[5.78359,45.18435],[5.78359,45.18435],[5.78359,45.18435],[5.78359,45.18436],[5.78359,45.18436],[5.78359,45.18436],[5.7836,45.18436],[5.7836,45.18436],[5.7836,45.18436],[5.7836,45.18436],[5.7836,45.18436],[5.7836,45.18436],[5.7836,45.18436],[5.7836,45.18437],[5.7836,45.18437],[5.78361,45.18437],[5.78361,45.18437],[5.78361,45.18437],[5.78361,45.18437],[5.78361,45.18437],[5.78361,45.18437],[5.78361,45.18437],[5.78361,45.18438],[5.78361,45.18438],[5.78361,45.18438],[5.78361,45.18438],[5.78361,45.18438],[5.78362,45.18438],[5.78362,45.18438],[5.78362,45.18438],[5.78362,45.18439],[5.78362,45.18439],[5.78362,45.18439],[5.78362,45.18439],[5.78362,45.18439],[5.78362,45.18439],[5.78362,45.18439],[5.78362,45.18439],[5.78362,45.1844],[5.78362,45.1844],[5.78362,45.1844],[5.78362,45.1844],[5.78362,45.1844],[5.78362,45.1844],[5.78362,45.1844],[5.78362,45.1844],[5.78362,45.18441],[5.78362,45.18441],[5.78362,45.18441],[5.78362,45.18441],[5.78362,45.18441],[5.78362,45.18441],[5.78362,45.18441],[5.78362,45.18441],[5.78362,45.18442],[5.78362,45.18442],[5.78362,45.18442],[5.78362,45.18442],[5.78362,45.18442],[5.78362,45.18442],[5.78362,45.18442],[5.78362,45.18442],[5.78362,45.18443],[5.78362,45.18443],[5.78362,45.18443],[5.78362,45.18443],[5.78362,45.18443],[5.78362,45.18443],[5.78362,45.18443],[5.78361,45.18443],[5.78361,45.18444],[5.78361,45.18444],[5.78361,45.18444],[5.78361,45.18444],[5.78361,45.18444],[5.78361,45.18444],[5.78361,45.18444],[5.78361,45.18444],[5.78361,45.18444],[5.78361,45.18445],[5.78361,45.18445],[5.7836,45.18445],[5.7836,45.18445],[5.7836,45.18445],[5.7836,45.18445],[5.7836,45.18445],[5.7836,45.18445],[5.7836,45.18445],[5.7836,45.18446],[5.7836,45.18446],[5.78359,45.18446],[5.78359,45.18446],[5.78359,45.18446],[5.78359,45.18446],[5.78359,45.18446],[5.78359,45.18446],[5.78359,45.18446],[5.78359,45.18446],[5.78358,45.18446],[5.78358,45.18447],[5.78358,45.18447],[5.78358,45.18447],[5.78358,45.18447],[5.78358,45.18447],[5.78357,45.18447],[5.78357,45.18447],[5.78357,45.18447],[5.78357,45.18447],[5.78357,45.18447],[5.78357,45.18447],[5.78357,45.18447],[5.78356,45.18447],[5.78356,45.18447],[5.78356,45.18447],[5.78356,45.18448],[5.78356,45.18448],[5.78356,45.18448],[5.78355,45.18448],[5.78355,45.18448],[5.78355,45.18448],[5.78355,45.18448],[5.78355,45.18448],[5.78355,45.18448],[5.78354,45.18448],[5.78354,45.18448],[5.78354,45.18448],[5.78354,45.18448],[5.78354,45.18448],[5.78353,45.18448],[5.78353,45.18448],[5.78353,45.18448],[5.78353,45.18448]]}",45.18448,5.78353,38
1758,"45.18337,5.73793",2016-01-01,velononamenage,"{""type"":""LineString"",""coordinates"":[[5.73793,45.18337],[5.73822,45.18298],[5.73841,45.18272],[5.73881,45.18222],[5.73892,45.18108],[5.73898,45.18066]]}",45.18337,5.73793,38
1743,"45.07826,5.70194",2016-01-01,velononamenage,"{""type"":""LineString"",""coordinates"":[[5.70194,45.07826],[5.70195,45.0781],[5.7017,45.07763],[5.70135,45.07706],[5.70071,45.07611],[5.70056,45.07588],[5.70046,45.07551],[5.70015,45.07515],[5.69989,45.07485],[5.69955,45.07465],[5.6993,45.07433],[5.69856,45.07334],[5.69818,45.07304],[5.69702,45.0725],[5.69657,45.07208],[5.69536,45.07082],[5.69487,45.06996],[5.69467,45.06966],[5.69446,45.06945],[5.69393,45.06929],[5.69289,45.06888],[5.69242,45.06862],[5.6922,45.06839],[5.69228,45.06766],[5.69222,45.06727],[5.69199,45.06661],[5.69169,45.06543],[5.69141,45.06476],[5.691,45.06372],[5.69052,45.06288],[5.68994,45.06209],[5.68962,45.06186],[5.68903,45.06146],[5.68816,45.0608],[5.68734,45.06024],[5.6864,45.05957],[5.68581,45.05922],[5.68551,45.05898],[5.6855,45.05867],[5.68559,45.0584],[5.6856,45.05819],[5.68547,45.05803],[5.68506,45.0579]]}",45.07826,5.70194,38
1734,"45.10809,5.67213",2016-01-01,velononamenage,"{""type"":""LineString"",""coordinates"":[[5.67213,45.10809],[5.67227,45.1078],[5.67222,45.10763],[5.67268,45.1068],[5.67263,45.10642],[5.67268,45.10602],[5.67296,45.10533],[5.67366,45.10488],[5.67367,45.10436],[5.67351,45.10387],[5.67252,45.10148],[5.67216,45.10081],[5.67221,45.10039],[5.67246,45.10003]]}",45.10809,5.67213,38
1735,"45.0984,5.67208",2016-01-01,velononamenage,"{""type"":""LineString"",""coordinates"":[[5.67208,45.0984],[5.67269,45.09791],[5.67346,45.09754]]}",45.0984,5.67208,38
1723,"45.19081,5.71209",2016-01-01,velononamenage,"{""type"":""LineString"",""coordinates"":[[5.71209,45.19081],[5.71042,45.19019],[5.70955,45.19002],[5.7084,45.18977],[5.70785,45.18956],[5.70623,45.18882]]}",45.19081,5.71209,38
1712,"45.17007,5.71301",2016-01-01,velononamenage,"{""type"":""LineString"",""coordinates"":[[5.71301,45.17007],[5.71078,45.16994],[5.71038,45.16982],[5.70816,45.16871],[5.70646,45.16785],[5.70517,45.1679],[5.70484,45.16794]]}",45.17007,5.71301,38
1714,"45.19499,5.73049",2016-01-01,velononamenage,"{""type"":""LineString"",""coordinates"":[[5.73049,45.19499],[5.73083,45.19469],[5.73148,45.19436],[5.73183,45.19407],[5.73206,45.19394],[5.7324,45.19385]]}",45.19499,5.73049,38
1716,"45.20027,5.7407",2016-01-01,velononamenage,"{""type"":""LineString"",""coordinates"":[[5.7407,45.20027],[5.73672,45.19725],[5.7337,45.19503],[5.7324,45.19385],[5.73186,45.19324]]}",45.20027,5.7407,38
1717,"45.18589,5.7143",2018-01-01,velononamenage,"{""type"":""LineString"",""coordinates"":[[5.7143,45.18589],[5.71342,45.18591],[5.71216,45.18571],[5.71157,45.18552],[5.71067,45.18516],[5.71004,45.18489],[5.70839,45.18392],[5.70756,45.18337],[5.70628,45.18252],[5.70594,45.18181]]}",45.18589,5.7143,38
1718,"45.18756,5.70584",,velononamenage,"{""type"":""LineString"",""coordinates"":[[5.70584,45.18756],[5.71448,45.18703],[5.71523,45.18832]]}",45.18756,5.70584,38
1722,"45.11716,5.67345",2016-01-01,velononamenage,"{""type"":""LineString"",""coordinates"":[[5.67345,45.11716],[5.67339,45.11643],[5.67286,45.11538],[5.67274,45.11453],[5.67258,45.11402],[5.67256,45.1138]]}",45.11716,5.67345,38
1736,"45.09008,5.67936",2016-01-01,velononamenage,"{""type"":""LineString"",""coordinates"":[[5.67936,45.09008],[5.67913,45.08985],[5.67911,45.08962],[5.67902,45.08926],[5.67881,45.08886],[5.67928,45.08846],[5.67948,45.08819],[5.67956,45.08803],[5.67975,45.08792],[5.68029,45.08766],[5.68044,45.0876],[5.68165,45.08702],[5.68195,45.08693],[5.68269,45.08674],[5.68301,45.08665],[5.68306,45.08654],[5.68367,45.08647],[5.68524,45.08693],[5.68582,45.08706],[5.68718,45.08701],[5.68792,45.08697]]}",45.09008,5.67936,38
1737,"45.09108,5.69125",2016-01-01,velononamenage,"{""type"":""LineString"",""coordinates"":[[5.69125,45.09108],[5.69076,45.09034],[5.68792,45.08697]]}",45.09108,5.69125,38
1739,"45.08697,5.68792",2016-01-01,velononamenage,"{""type"":""LineString"",""coordinates"":[[5.68792,45.08697],[5.68845,45.08682],[5.68897,45.08679],[5.68924,45.08664],[5.68923,45.08648],[5.68908,45.08628],[5.6888,45.08584],[5.6884,45.08526],[5.68789,45.0843]]}",45.08697,5.68792,38
1740,"45.0843,5.68789",2016-01-01,velononamenage,"{""type"":""LineString"",""coordinates"":[[5.68789,45.0843],[5.68751,45.08435],[5.68714,45.08438],[5.68336,45.07749],[5.68151,45.07448],[5.68054,45.07342],[5.68024,45.07312],[5.68032,45.07271],[5.68042,45.07251],[5.68027,45.07231]]}",45.0843,5.68789,38
1741,"45.0843,5.68789",2016-01-01,velononamenage,"{""type"":""LineString"",""coordinates"":[[5.68789,45.0843],[5.68798,45.08421],[5.68946,45.08385],[5.69064,45.0835],[5.69083,45.08344],[5.69092,45.08327],[5.69092,45.08313],[5.69074,45.08275],[5.6908,45.08263],[5.69094,45.08256],[5.69301,45.08206],[5.69572,45.08128],[5.69648,45.08108],[5.69726,45.0807],[5.69814,45.07997],[5.6984,45.0797],[5.69934,45.07931],[5.70002,45.07909],[5.70141,45.07856],[5.70194,45.07826]]}",45.0843,5.68789,38
1752,"45.05604,5.66801",2018-01-01,velononamenage,"{""type"":""LineString"",""coordinates"":[[5.66801,45.05604],[5.66753,45.05504],[5.66711,45.05431],[5.66697,45.05405],[5.66648,45.05329],[5.66583,45.05215],[5.66478,45.05035],[5.66339,45.04796],[5.66298,45.04724],[5.6628,45.04688],[5.66272,45.04652],[5.66273,45.04628],[5.66263,45.04605],[5.66247,45.04581],[5.6624,45.04564],[5.66241,45.04548],[5.66252,45.04534],[5.66272,45.04525],[5.66315,45.0451],[5.66342,45.04502],[5.66379,45.04488],[5.6642,45.0447],[5.66442,45.04444],[5.66459,45.04422]]}",45.05604,5.66801,38
1753,"45.07547,5.77852",2016-01-01,velononamenage,"{""type"":""LineString"",""coordinates"":[[5.77852,45.07547],[5.77881,45.07598],[5.77894,45.07645],[5.77914,45.07684],[5.77927,45.07737],[5.77921,45.07784],[5.77928,45.07804],[5.77986,45.07869],[5.78023,45.07918],[5.78033,45.07939]]}",45.07547,5.77852,38
1708,"45.20153,5.73636",2018-01-01,velononamenage,"{""type"":""LineString"",""coordinates"":[[5.73636,45.20153],[5.73672,45.19725]]}",45.20153,5.73636,38
1710,"45.19783,5.7424",,velononamenage,"{""type"":""LineString"",""coordinates"":[[5.7424,45.19783],[5.73672,45.19725]]}",45.19783,5.7424,38
1778,"45.18241,5.78136",,velononamenage,"{""type"":""LineString"",""coordinates"":[[5.78136,45.18241],[5.78114,45.18191]]}",45.18241,5.78136,38
1784,"45.19353,5.7239",2018-01-01,velononamenage,"{""type"":""LineString"",""coordinates"":[[5.7239,45.19353],[5.72413,45.19279],[5.72445,45.1917]]}",45.19353,5.7239,38
1711,"45.19324,5.73186",2016-01-01,velononamenage,"{""type"":""LineString"",""coordinates"":[[5.73186,45.19324],[5.73285,45.19285],[5.73335,45.19254],[5.73353,45.19245],[5.73484,45.19202]]}",45.19324,5.73186,38
1696,"45.19652,5.69804",,velononamenage,"{""type"":""LineString"",""coordinates"":[[5.69804,45.19652],[5.69821,45.19639],[5.69829,45.19624]]}",45.19652,5.69804,38
1697,"45.20515,5.82427",,velononamenage,"{""type"":""LineString"",""coordinates"":[[5.82427,45.20515],[5.82479,45.20489],[5.82498,45.20479],[5.82529,45.20476],[5.82556,45.2047],[5.82562,45.20437],[5.82553,45.20414],[5.82607,45.20368],[5.82704,45.20342],[5.82858,45.20336],[5.8297,45.20331],[5.82998,45.20332],[5.83089,45.20259],[5.83112,45.20251],[5.83252,45.20211],[5.83349,45.20176]]}",45.20515,5.82427,38
1689,"45.19604,5.68192",2016-01-01,velononamenage,"{""type"":""LineString"",""coordinates"":[[5.68192,45.19604],[5.68237,45.19615],[5.68361,45.19653],[5.68369,45.19642]]}",45.19604,5.68192,38
1690,"45.19642,5.68369",2016-01-01,velononamenage,"{""type"":""LineString"",""coordinates"":[[5.68369,45.19642],[5.68406,45.19687],[5.68413,45.19713],[5.68489,45.19735],[5.68527,45.19729],[5.68526,45.19673],[5.68461,45.19644],[5.68418,45.19632],[5.68369,45.19642]]}",45.19642,5.68369,38
1691,"45.18839,5.68931",2016-01-01,velononamenage,"{""type"":""LineString"",""coordinates"":[[5.68931,45.18839],[5.68799,45.18795],[5.68695,45.18762],[5.68681,45.18758],[5.68633,45.18725]]}",45.18839,5.68931,38
1692,"45.19443,5.71509",2016-01-01,velononamenage,"{""type"":""LineString"",""coordinates"":[[5.71509,45.19443],[5.71474,45.19456],[5.71386,45.19519],[5.7136,45.19528]]}",45.19443,5.71509,38
1693,"45.1856,5.69111",2016-01-01,velononamenage,"{""type"":""LineString"",""coordinates"":[[5.69111,45.1856],[5.69092,45.18591],[5.69079,45.18615],[5.68995,45.18774],[5.68815,45.18955],[5.68792,45.19],[5.68766,45.19043],[5.68755,45.19077],[5.68768,45.19096],[5.68779,45.19108],[5.68788,45.19126]]}",45.1856,5.69111,38
1694,"45.19595,5.68202",2018-01-01,velononamenage,"{""type"":""LineString"",""coordinates"":[[5.68202,45.19595],[5.68121,45.19571],[5.68113,45.1957],[5.68101,45.19567],[5.67979,45.19531],[5.67973,45.19528],[5.67947,45.1952],[5.6787,45.1949],[5.67821,45.19471],[5.67795,45.19468],[5.67703,45.19421],[5.6767,45.19407],[5.67658,45.19403],[5.6765,45.19405],[5.67643,45.19404]]}",45.19595,5.68202,38
1685,"45.19989,5.6942",2016-01-01,velononamenage,"{""type"":""LineString"",""coordinates"":[[5.6942,45.19989],[5.69364,45.20033],[5.69346,45.20036],[5.6912,45.1999],[5.6868,45.2002],[5.68668,45.20017]]}",45.19989,5.6942,38
1695,"45.19773,5.69559",,velononamenage,"{""type"":""LineString"",""coordinates"":[[5.69559,45.19773],[5.69666,45.1972],[5.69722,45.19694],[5.69804,45.19652]]}",45.19773,5.69559,38
1684,"45.19782,5.69734",2016-01-01,velononamenage,"{""type"":""LineString"",""coordinates"":[[5.69734,45.19782],[5.69443,45.19767],[5.69327,45.19763],[5.69185,45.19758],[5.69101,45.1976],[5.68898,45.19786],[5.68849,45.19791],[5.68787,45.19788],[5.68601,45.19742],[5.68528,45.19728]]}",45.19782,5.69734,38
1686,"45.19207,5.68541",2016-01-01,velononamenage,"{""type"":""LineString"",""coordinates"":[[5.68541,45.19207],[5.68493,45.19196],[5.68123,45.19073]]}",45.19207,5.68541,38
1687,"45.19102,5.69517",2016-01-01,velononamenage,"{""type"":""LineString"",""coordinates"":[[5.69517,45.19102],[5.69506,45.19075],[5.6938,45.18931],[5.69182,45.18703],[5.69087,45.18602]]}",45.19102,5.69517,38
1675,"45.15557,5.69047",2016-01-01,velononamenage,"{""type"":""LineString"",""coordinates"":[[5.69047,45.15557],[5.6907,45.15569],[5.69084,45.15572],[5.69092,45.15574],[5.69101,45.15575],[5.69112,45.15575],[5.69157,45.15575],[5.69189,45.15575],[5.69206,45.15574],[5.69227,45.15572],[5.69245,45.15568],[5.6927,45.15564],[5.69284,45.15562],[5.69306,45.15561],[5.69325,45.15561],[5.69339,45.15561],[5.69352,45.15562],[5.69368,45.15565],[5.69385,45.15569],[5.69402,45.15576],[5.69417,45.15584],[5.69438,45.15598],[5.69467,45.15614],[5.69504,45.15637],[5.69523,45.1565]]}",45.15557,5.69047,38
1666,"45.14438,5.76702",,velononamenage,"{""type"":""LineString"",""coordinates"":[[5.76702,45.14438],[5.76755,45.14413],[5.76878,45.14372],[5.76891,45.14362],[5.76926,45.14098],[5.76947,45.13896]]}",45.14438,5.76702,38
1669,"45.1855,5.72287",2016-01-01,velononamenage,"{""type"":""LineString"",""coordinates"":[[5.72287,45.1855],[5.72368,45.18422]]}",45.1855,5.72287,38
1888,"45.18733,5.69927",2016-01-01,velononamenage,"{""type"":""LineString"",""coordinates"":[[5.69927,45.18733],[5.69889,45.18913]]}",45.18733,5.69927,38
1833,"45.18032,5.71133",,velononamenage,"{""type"":""LineString"",""coordinates"":[[5.71133,45.18032],[5.71125,45.18114],[5.71134,45.18171],[5.71151,45.1826],[5.71151,45.18266],[5.71165,45.18328],[5.71167,45.18343],[5.71175,45.18383],[5.71187,45.18428],[5.71191,45.18453],[5.71203,45.18503],[5.71216,45.18571],[5.71216,45.18571]]}",45.18032,5.71133,38
1834,"45.1803,5.71018",,velononamenage,"{""type"":""LineString"",""coordinates"":[[5.71018,45.1803],[5.71024,45.18095],[5.71026,45.181],[5.7103,45.18114],[5.71037,45.18173],[5.71047,45.18266],[5.71049,45.18295],[5.71056,45.18339],[5.71062,45.18393],[5.71072,45.18467],[5.71077,45.1852]]}",45.1803,5.71018,38
1836,"45.18147,5.78654",2016-01-01,velononamenage,"{""type"":""LineString"",""coordinates"":[[5.78654,45.18147],[5.78617,45.1815],[5.7856,45.18167],[5.78537,45.18173],[5.78506,45.1818],[5.78479,45.18185],[5.78467,45.18186]]}",45.18147,5.78654,38
2085,"45.19862,5.66533",2018-01-01,velononamenage,"{""type"":""LineString"",""coordinates"":[[5.66533,45.19862],[5.66541,45.1984],[5.66546,45.19826],[5.66553,45.19814],[5.6656,45.19804],[5.66565,45.19792],[5.66573,45.1978],[5.66607,45.19745]]}",45.19862,5.66533,38
2097,"45.15108,5.70935",2022-01-01,velononamenage,"{""type"":""LineString"",""coordinates"":[[5.70935,45.15108],[5.70671,45.15203]]}",45.15108,5.70935,38
2120,"45.09916,5.69817",2018-01-01,velononamenage,"{""type"":""LineString"",""coordinates"":[[5.69817,45.09916],[5.69969,45.10119],[5.69996,45.10159],[5.70008,45.10189],[5.70018,45.10243],[5.70005,45.10278],[5.69988,45.10309],[5.6994,45.10358],[5.69875,45.10415],[5.69822,45.10465],[5.69799,45.10487]]}",45.09916,5.69817,38
2137,"45.1973,5.66762",2018-01-01,velononamenage,"{""type"":""LineString"",""coordinates"":[[5.66762,45.1973],[5.66666,45.19753],[5.66651,45.19754],[5.66634,45.19752],[5.66607,45.19745]]}",45.1973,5.66762,38
2138,"45.19738,5.66842",2018-01-01,velononamenage,"{""type"":""LineString"",""coordinates"":[[5.66842,45.19738],[5.66816,45.19735],[5.66762,45.1973]]}",45.19738,5.66842,38
1581,"45.21902,5.65874",2018-01-01,velononamenage,"{""type"":""LineString"",""coordinates"":[[5.65874,45.21902],[5.65879,45.219],[5.65886,45.21901],[5.65897,45.21903],[5.65927,45.21911],[5.65962,45.21922],[5.65985,45.21929],[5.6599,45.21931],[5.65994,45.21932],[5.65996,45.21934],[5.65998,45.21936],[5.65999,45.21939],[5.66001,45.21941],[5.66003,45.21944],[5.66006,45.21946],[5.66013,45.21944],[5.66027,45.21945],[5.66033,45.21947],[5.66056,45.21954],[5.66093,45.21966],[5.66103,45.21969]]}",45.21902,5.65874,38
2819,"45.21187,5.80987",2021-01-01,velononamenage,"{""type"":""LineString"",""coordinates"":[[5.80987,45.21187],[5.80756,45.21064],[5.80704,45.21038]]}",45.21187,5.80987,38
1803,"45.16821,5.76814",,velononamenage,"{""type"":""LineString"",""coordinates"":[[5.76814,45.16821],[5.76832,45.16804],[5.76851,45.16779],[5.76858,45.16747],[5.76859,45.16705],[5.76862,45.16682],[5.7686,45.16643],[5.76853,45.16606],[5.76848,45.16571],[5.7684,45.16515],[5.76825,45.16461],[5.76812,45.16433],[5.76806,45.16407],[5.76813,45.16355],[5.76809,45.16293],[5.76804,45.16264],[5.76786,45.16232],[5.76763,45.16207],[5.76743,45.16171],[5.76715,45.16128],[5.76637,45.16025],[5.76612,45.15976],[5.76577,45.15916],[5.76514,45.15835],[5.76484,45.15813],[5.76368,45.15748],[5.76344,45.15738]]}",45.16821,5.76814,38
1820,"45.19113,5.69852",2016-01-01,velononamenage,"{""type"":""LineString"",""coordinates"":[[5.69852,45.19113],[5.69859,45.1904],[5.69889,45.18913]]}",45.19113,5.69852,38
1494,"45.07939,5.78033",2016-01-01,velononamenage,"{""type"":""LineString"",""coordinates"":[[5.78033,45.07939],[5.78133,45.07973],[5.78198,45.07995],[5.78207,45.08004],[5.78235,45.08041],[5.78251,45.08078],[5.78323,45.08164],[5.78368,45.08201],[5.784,45.08219],[5.78435,45.08243],[5.7852,45.08309],[5.7856,45.08346],[5.78601,45.08396],[5.78629,45.08408],[5.78661,45.08406],[5.78689,45.08428],[5.78714,45.08464],[5.7874,45.08521],[5.78847,45.08607],[5.78869,45.08632],[5.78874,45.08662],[5.78878,45.08672],[5.78894,45.08681],[5.78911,45.0868]]}",45.07939,5.78033,38
1495,"45.0868,5.78911",2016-01-01,velononamenage,"{""type"":""LineString"",""coordinates"":[[5.78911,45.0868],[5.79061,45.08784],[5.79125,45.08827],[5.79175,45.08847],[5.79233,45.08915],[5.79365,45.09081],[5.79413,45.09179],[5.79451,45.09225],[5.79546,45.09307],[5.79671,45.094],[5.79835,45.09533],[5.79974,45.0961],[5.80008,45.09629],[5.80076,45.09668],[5.80155,45.09697],[5.8026,45.09753],[5.80347,45.09882],[5.80344,45.0994],[5.80274,45.10088],[5.80278,45.10119],[5.80278,45.10186],[5.80296,45.10224],[5.80316,45.10241],[5.80351,45.1027],[5.80375,45.10315],[5.80389,45.1035],[5.80423,45.10384],[5.80525,45.10472],[5.80576,45.10542],[5.80593,45.10576],[5.80612,45.10616],[5.80667,45.10694],[5.80708,45.10747],[5.80722,45.10822],[5.80725,45.10877],[5.80694,45.10925],[5.80695,45.10965],[5.807,45.11072],[5.80688,45.11086],[5.80663,45.11097],[5.80709,45.11128],[5.80728,45.11147],[5.80745,45.11195],[5.80778,45.11285],[5.80816,45.11325],[5.80876,45.11362],[5.80897,45.11386],[5.80886,45.11427],[5.80866,45.11461],[5.80883,45.11502],[5.8093,45.11539],[5.8098,45.11587],[5.81035,45.1166],[5.81101,45.11699],[5.81097,45.11713],[5.81095,45.11724],[5.81085,45.11739],[5.8106,45.11756],[5.81052,45.11769]]}",45.0868,5.78911,38
2613,"45.12099,5.69672",2016-01-01,velononamenage,"{""type"":""LineString"",""coordinates"":[[5.69672,45.12099],[5.69594,45.12049],[5.69497,45.11969],[5.69436,45.1193]]}",45.12099,5.69672,38
